step,loss_function,target_value,elapsed_time
300,6.26424e-04,3.52107e-01,357
400,6.13689e-04,2.99271e-01,358
500,6.08450e-04,2.17063e-01,359
600,6.12132e-04,2.59802e-01,360
700,5.97938e-04,4.79915e-01,360
800,6.07143e-04,5.29837e-01,361
900,5.93344e-04,3.27201e-01,362
1000,5.98318e-04,3.54410e-01,363
1100,5.90790e-04,3.76305e-01,363
1200,5.81771e-04,3.12064e-01,364
1300,5.85040e-04,2.96911e-01,365
1400,5.80182e-04,4.16834e-01,365
1500,5.72631e-04,4.62150e-01,366
1600,5.66600e-04,3.02131e-01,367
1700,5.60497e-04,3.02736e-01,368
1800,5.74594e-04,4.27780e-01,368
1900,5.62289e-04,4.99067e-01,369
2000,5.54437e-04,4.50814e-01,370
0,9.20359e-04,2.27242e-01,370
100,6.95162e-04,1.84946e-01,370
200,6.88713e-04,3.11333e-01,371
300,7.15574e-04,3.77177e-01,372
400,7.15557e-04,2.18530e-01,373
500,7.11535e-04,4.44246e-01,373
600,6.95967e-04,2.57842e-01,374
700,6.96817e-04,2.79197e-01,375
800,6.90442e-04,4.11242e-01,376
900,6.86478e-04,4.12725e-01,376
1000,6.83541e-04,3.95890e-01,377
1100,6.75208e-04,3.01104e-01,378
1200,6.76190e-04,6.90516e-01,378
1300,6.72079e-04,5.40136e-01,379
1400,6.68753e-04,2.55320e-01,380
1500,6.70430e-04,3.26591e-01,380
1600,6.56363e-04,3.01544e-01,381
1700,6.77079e-04,2.43163e-01,382
1800,6.57455e-04,4.86337e-01,383
1900,6.51538e-04,3.79072e-01,383
2000,6.39766e-04,4.32282e-01,384
0,6.52309e-04,4.24027e-01,384
100,4.81409e-04,4.81775e-01,385
200,5.12534e-04,3.18180e-01,385
300,5.53912e-04,2.95891e-01,386
400,5.30270e-04,3.23701e-01,387
500,5.50119e-04,3.17389e-01,388
600,5.70891e-04,4.64598e-01,388
700,5.41334e-04,3.72462e-01,389
800,5.87836e-04,3.25258e-01,390
900,5.57941e-04,2.53096e-01,390
1000,5.49847e-04,3.21504e-01,391
1100,5.28851e-04,2.83157e-01,392
1200,5.39595e-04,3.62153e-01,392
1300,5.10581e-04,1.05916e-01,393
1400,5.27685e-04,2.53248e-01,394
1500,5.12210e-04,3.19747e-01,395
1600,5.01294e-04,4.11294e-01,395
1700,4.95384e-04,2.30472e-01,396
1800,5.08525e-04,2.22406e-01,397
1900,5.20130e-04,4.08416e-01,398
2000,5.10856e-04,3.62804e-01,398
0,4.64196e-04,4.24020e-01,398
100,3.46962e-04,3.36643e-01,399
200,3.93636e-04,3.02086e-01,400
300,4.20464e-04,3.28149e-01,400
400,4.26407e-04,4.65888e-01,401
500,4.38160e-04,3.90042e-01,402
600,4.46450e-04,4.26115e-01,403
700,4.42190e-04,3.93512e-01,403
800,4.42342e-04,4.04106e-01,404
900,4.35293e-04,2.47561e-01,405
1000,4.48555e-04,4.56779e-01,405
1100,4.40313e-04,3.21875e-01,406
1200,4.51294e-04,3.82745e-01,407
1300,4.45148e-04,4.23606e-01,408
1400,4.18412e-04,5.08554e-01,408
1500,4.12605e-04,3.66035e-01,409
1600,4.19473e-04,4.28578e-01,410
1700,4.09803e-04,4.37146e-01,411
1800,4.10981e-04,2.88327e-01,411
1900,4.19632e-04,2.49438e-01,412
2000,4.37737e-04,4.15420e-01,413
0,5.35316e-04,3.29555e-01,413
100,3.57309e-04,1.79283e-01,414
200,3.81051e-04,4.46319e-01,414
300,4.06255e-04,3.48691e-01,415
400,4.23755e-04,2.20358e-01,416
500,4.13745e-04,3.09363e-01,416
600,4.16703e-04,3.45562e-01,417
700,4.13762e-04,4.07810e-01,418
800,4.13156e-04,4.01433e-01,419
900,4.29025e-04,3.77622e-01,419
1000,4.07224e-04,5.00602e-01,420
1100,4.10711e-04,5.93423e-01,421
1200,4.07802e-04,1.80530e-01,422
1300,4.17941e-04,3.61930e-01,422
1400,4.24804e-04,4.46520e-01,423
1500,4.19747e-04,4.15158e-01,424
1600,4.31406e-04,2.83381e-01,424
1700,4.06592e-04,3.81983e-01,425
1800,4.12225e-04,3.28891e-01,426
1900,4.08273e-04,3.83484e-01,427
2000,3.96827e-04,3.24949e-01,427
0,6.49673e-04,2.51449e-01,427
100,3.91635e-04,3.69185e-01,428
200,3.88299e-04,3.52514e-01,429
300,3.88876e-04,3.80565e-01,429
400,3.99559e-04,4.41682e-01,430
500,3.86548e-04,3.07728e-01,431
600,3.88521e-04,3.36358e-01,432
700,3.88959e-04,3.11703e-01,432
800,3.88340e-04,5.38993e-01,433
900,3.98389e-04,4.45959e-01,434
1000,3.84318e-04,4.58842e-01,434
1100,4.01256e-04,4.93891e-01,435
1200,3.89513e-04,5.23770e-01,436
1300,3.91479e-04,2.72541e-01,437
1400,3.94420e-04,3.14042e-01,437
1500,3.80477e-04,2.88696e-01,438
1600,3.81748e-04,4.78964e-01,439
1700,3.81412e-04,5.06794e-01,439
1800,3.77894e-04,4.56261e-01,440
1900,3.75196e-04,5.45749e-01,441
2000,3.79264e-04,5.18969e-01,442
0,9.40900e-04,3.53248e-01,442
100,4.10559e-04,2.83634e-01,442
200,3.02793e-04,2.78316e-01,443
300,2.99399e-04,3.57631e-01,444
400,2.97628e-04,3.01357e-01,444
500,2.84515e-04,3.28781e-01,445
600,2.67129e-04,2.82521e-01,446
700,2.67507e-04,4.34417e-01,447
800,2.68116e-04,3.72192e-01,447
900,2.62474e-04,3.48112e-01,448
1000,2.63711e-04,3.68721e-01,449
1100,2.81365e-04,3.84678e-01,450
1200,2.86120e-04,5.18842e-01,450
1300,2.66239e-04,5.38287e-01,451
1400,2.88133e-04,2.72916e-01,452
